customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,churned
8413-ZQROT,Male,0,Yes,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,46.33,635.9,1
3280-FFKYT,Male,0,Yes,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),88.11,3949.95,1
9302-GYVRV,Male,0,No,Yes,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),73.36,4076.9,0
4310-HVIOP,Male,0,Yes,No,12,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,37.86,589.4,0
9595-CECBB,Female,0,No,No,40,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,106.34,4259.04,1
5963-CIWVZ,Female,0,Yes,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,116.5,4309.73,0
9447-LXISL,Female,0,Yes,No,12,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,57.56,671.12,0
7479-ZWYAJ,Female,0,No,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,78.55,5231.29,1
6560-WJDKV,Female,0,Yes,No,25,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,54.12,1253.69,1
7826-KVFOB,Female,0,Yes,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,39.07,1406.28,0
5310-VCEXK,Male,0,No,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),109.61,1650.94,1
6556-LZCIC,Female,0,Yes,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),61.0,2904.37,0
6669-XFQHA,Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.8,342.87,1
8495-VORMY,Female,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,50.94,1057.87,1
3911-RMNOF,Female,0,Yes,No,2,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),58.42,238.46,0
3144-GAOFE,Female,0,Yes,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),35.33,455.85,0
7397-CVTNF,Female,0,Yes,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,92.99,1794.0,0
9195-OQEXF,Male,0,No,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,36.05,881.48,1
2897-IDZIH,Male,0,No,Yes,61,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),106.44,6533.26,1
9130-VTAYT,Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,79.94,376.29,0
5637-ECDYW,Male,0,Yes,Yes,34,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),98.8,3421.18,1
4282-OSPWH,Female,0,No,No,64,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,87.49,5471.91,1
3660-ASECQ,Male,0,Yes,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,95.81,941.52,0
4686-QZMVV,Female,0,Yes,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),60.55,3655.65,0
8661-WLKAC,Male,0,No,No,21,Yes,No,DSL,No,No,No,No,No,No,One year,No,Credit card (automatic),78.51,1668.26,1
1225-NECLL,Male,0,Yes,No,47,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Mailed check,56.92,2651.82,0
5223-ACKMV,Female,0,No,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),91.43,4955.9,0
1246-JSDVE,Female,0,Yes,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),49.68,1847.35,0
6160-MQOMU,Male,0,Yes,Yes,31,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,52.15,1674.59,0
3080-HWEVP,Female,1,No,No,46,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,102.43,4756.05,1
7083-YSRWB,Female,0,No,No,57,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,36.38,1986.72,0
5940-PVHSC,Female,0,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,58.7,2350.83,1
8536-IUYUW,Female,0,No,No,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,76.47,2006.47,1
3384-YADWO,Female,0,Yes,Yes,29,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Credit card (automatic),31.62,879.83,1
8659-YQLPM,Female,0,Yes,Yes,18,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),80.5,1584.58,1
8909-ZKOEC,Male,0,No,Yes,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),56.13,232.96,1
6529-BAOBT,Female,0,No,No,1,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,39.85,0,1
6029-LUPND,Female,0,No,No,24,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),23.82,673.68,0
1327-LWNTZ,Male,1,Yes,No,42,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),75.46,3161.28,1
9543-MELJU,Male,0,Yes,No,60,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,117.08,6952.79,1
4122-MIKEM,Male,0,No,Yes,24,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,96.87,2109.87,1
5073-ROTLD,Female,0,Yes,Yes,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,58.41,3285.0,1
2476-HEARS,Male,0,Yes,No,69,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,37.34,2678.59,1
7943-JVIZA,Male,1,No,Yes,18,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,94.57,1608.58,1
2752-TZCMF,Male,0,No,No,65,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,106.1,6921.16,1
4013-REQYY,Male,1,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),53.21,533.39,1
5866-ECWMO,Male,0,Yes,No,17,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),24.34,227.8,1
2540-VNKNG,Male,0,No,No,58,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),81.16,4677.07,1
2738-FETVM,Male,0,No,No,35,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,27.35,1068.02,1
9690-SUEYT,Male,0,Yes,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,35.7,162.78,1
9923-IDOCW,Female,0,No,No,44,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),18.45,860.9,0
5540-IUDQY,Female,1,Yes,No,67,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,44.61,3009.86,0
1047-RMGCF,Male,0,No,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),95.7,2555.57,0
1567-CLEVQ,Female,0,No,Yes,11,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),101.71,928.14,1
6513-GDJGW,Female,1,Yes,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,114.71,246.69,1
2652-HHEEG,Female,0,No,No,3,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Electronic check,101.92,229.7,1
6859-BXSBP,Male,1,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),39.55,1025.55,1
4595-OJWZF,Male,0,Yes,No,12,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),71.4,696.17,1
3423-MFWBZ,Female,0,Yes,No,49,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),77.86,3671.43,0
5877-RFYSZ,Male,0,No,Yes,56,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),31.01,1766.78,0
2932-HEMFV,Female,0,No,No,53,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),62.42,3296.19,0
2338-ZSKPE,Male,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,49.14,377.31,1
6931-QBJOS,Female,0,Yes,No,19,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),94.79,1964.77,0
6971-YQSSM,Male,0,Yes,Yes,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),26.13,1139.66,0
6310-MPVUC,Male,0,No,No,54,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Electronic check,46.14,2544.79,1
1294-CIHRU,Female,1,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,28.58,223.37,1
6427-ECJKQ,Female,0,No,No,39,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,65.23,2553.37,1
7343-TBDPI,Female,1,No,Yes,32,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),37.27,1162.47,0
8636-EZCNO,Female,0,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),28.71,825.95,1
5367-WJNLI,Male,0,No,No,50,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),85.16,4166.07,1
6238-SLMWM,Male,0,Yes,No,19,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Mailed check,104.2,2019.36,1
3928-BTWIU,Female,1,No,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,38.55,2660.79,1
5350-HGESC,Female,0,No,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.46,526.66,1
9793-KDCDC,Male,0,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),85.36,2206.99,0
9044-OLOZK,Male,1,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.41,0,1
5970-MLFWT,Male,0,Yes,No,15,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,No,Electronic check,42.31,680.62,0
8794-SCPIN,Male,1,No,No,63,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,49.11,3040.61,1
5861-CCXTG,Female,1,Yes,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),111.8,2109.9,1
7450-XCUAL,Female,1,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),53.81,2254.18,1
5065-RYOOJ,Male,0,Yes,No,67,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,72.32,5096.36,1
9944-RROZW,Male,0,No,Yes,4,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,96.85,374.65,1
9101-IKOWC,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,104.21,550.25,0
4794-AXQKR,Female,0,Yes,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),27.75,1638.21,0
8050-GALDY,Male,0,Yes,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,94.93,4825.91,1
4271-OKHLC,Female,0,No,Yes,19,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),94.88,1738.27,0
3516-DLHWW,Female,0,No,No,26,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),107.59,2852.22,0
4305-ZWAMG,Male,0,Yes,No,48,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Mailed check,96.09,4633.96,0
3547-CPLER,Female,1,No,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),31.19,1767.62,1
5715-YUCPJ,Male,0,Yes,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,48.68,2955.44,1
3902-QJCYB,Male,0,No,No,38,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,61.18,2243.69,1
1858-NIQDZ,Male,0,Yes,No,5,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,29.55,34.16,1
2375-VOMWS,Female,1,Yes,No,42,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,No,Electronic check,30.31,1338.42,1
8848-DUHON,Female,0,Yes,No,35,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,98.43,3374.51,0
5578-XQHNM,Female,0,No,No,69,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),35.37,2524.09,0
5042-OLZXV,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,110.32,400.74,1
7005-OALFA,Female,0,No,Yes,41,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,39.68,1571.4,1
3261-SVMFQ,Female,0,No,Yes,32,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,68.07,2178.0,0
9296-HORBU,Male,1,No,No,36,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),39.59,1403.22,1
4038-ZBKAR,Female,0,No,Yes,30,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),114.0,3314.54,1
1058-ZGUQP,Female,0,Yes,No,39,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,73.3,2937.92,0
5644-NHLGF,Male,0,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,75.08,4558.13,1
2196-VLQPA,Female,0,No,No,56,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,106.86,6050.24,1
8014-CFUCV,Female,1,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),33.27,2028.25,0
8111-NWIEO,Female,0,No,No,26,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Electronic check,26.85,724.7,0
9560-JHRFQ,Female,1,No,Yes,5,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,117.41,711.55,0
6685-DUOJW,Female,1,Yes,Yes,56,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Electronic check,111.69,6255.27,1
6484-VAYVV,Female,0,Yes,Yes,33,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),43.78,1557.48,0
1228-KVVWY,Male,0,Yes,No,9,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,78.4,799.07,0
9660-DZTPX,Male,1,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,88.73,2870.01,1
9028-RZHBQ,Male,0,No,Yes,28,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),112.52,3181.4,0
4145-MOIHF,Female,0,No,No,23,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),39.44,958.2,1
5067-RXCZD,Male,0,No,No,69,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,98.39,6748.56,1
3252-TKHYN,Male,0,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,36.22,2222.04,0
9416-BTAKF,Male,1,Yes,No,48,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,75.06,3743.38,0
4915-EWLVN,Female,0,No,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,38.45,2540.06,1
2677-SECYR,Male,0,No,No,62,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Electronic check,48.37,3063.7,1
5936-ZGURB,Female,0,Yes,Yes,69,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,72.24,4940.02,0
5587-BMHZW,Male,1,Yes,Yes,56,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,No,Electronic check,50.59,2929.7,1
2798-CWHUA,Male,0,Yes,No,36,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,119.71,4328.57,0
8051-KPDBW,Male,1,No,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,83.75,3171.56,1
3044-CDYRL,Male,1,Yes,No,56,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,103.31,5672.71,0
7176-CDFQH,Female,0,Yes,No,7,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,38.07,462.27,1
6713-PUFXS,Male,0,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,31.28,1047.2,1
5312-UHDIH,Male,0,No,Yes,1,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,46.58,0,1
8102-UUDJZ,Male,0,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,101.08,5817.66,1
2447-CLZIC,Female,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),38.24,823.74,1
9965-IZBBR,Male,0,No,Yes,34,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),43.05,1303.21,0
6973-CCRFA,Male,0,Yes,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),93.8,4841.73,0
5472-OKJDN,Female,0,Yes,No,36,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.69,3625.64,1
6932-PLVES,Female,0,Yes,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),73.84,1959.66,0
